Transaction_ID,Date,Customer_ID,Product_ID,Quantity,Unit_Price,Total_Cost,Discount_Rate,Sales_Channel,Order_Priority,Warehouse_Code,Ship_Mode,Delivery_Status,Customer_Satisfaction,Item_Returned,Return_Reason,Payment_Type,Taxable,Region,Country,Customer_Name,Customer_Phone,Customer_Email,Customer_Address,Product_List_Title
657,2020-01-09 4:58:23,1073,503,5,60.25830167,4708.82021,0.15,Online,Medium,WH-1,Express,Cancelled,Unsatisfied,TRUE,Wrong Item,PayPal,TRUE,East,Mexico,Customer 657,+1-703-205-1477,customer.657.29@example.com,"903 Park Ave, Chicago, USA",Product 31
464,2020-01-05 14:29:11,1001,501,8,418.0868846,,,Online,Critical,WH-2,Express,Cancelled,Neutral,TRUE,Damaged,Credit Card,FALSE,East,Mexico,Customer 464,+1-170-372-2210,customer.464.2@sample.com,"617 Second St, Chicago, USA",Product 10
442,2020-01-04 6:42:10,1082,505,2,410.3927896,2647.751175,,Partner,Medium,WH-2,Express,Cancelled,Unsatisfied,TRUE,,Credit Card,TRUE,North,Mexico,Customer 442,+1-168-615-4563,customer.442.21@example.com,"975 Main St, New York, USA",Product 24
524,2020-01-05 6:55:08,1020,550,5,141.0269937,1477.004625,0.2,Online,Medium,WH-2,Overnight,Cancelled,Unsatisfied,FALSE,Wrong Item,Credit Card,TRUE,South,Mexico,Customer 524,+1-789-676-6499,customer.524.10@demo.com,"634 Second St, New York, USA",Product 74
994,2020-01-09 6:55:08,1080,514,1,73.54269933,6085.92048,0.15,Reseller,Medium,WH-1,Regular,Delivered,Neutral,FALSE,Not Specified,Credit Card,FALSE,East,Canada,Customer 994,+1-109-219-8802,customer.994.95@sample.com,"642 Third St, Houston, USA",Product 50
205,2020-01-03 1:43:47,1013,560,7,293.3662157,6803.474142,,Reseller,Medium,WH-3,Overnight,Pending,Neutral,TRUE,Wrong Item,Wire Transfer,FALSE,West,USA,Customer 205,+1-628-933-2315,customer.205.80@demo.com,"614 Main St, Phoenix, USA",Product 92
971,2020-01-07 15:47:02,1048,555,6,487.9181354,1368.508922,0.15,Direct,High,WH-1,Express,Pending,Neutral,TRUE,Damaged,Cash,FALSE,West,Mexico,Customer 971,+1-386-985-2539,customer.971.17@demo.com,"593 Second St, Phoenix, USA",Product 45
137,2020-01-04 2:09:44,1082,556,7,64.64098404,8113.734874,0.1,Reseller,Medium,WH-3,Express,Backorder,Satisfied,FALSE,,Credit Card,FALSE,West,Mexico,Customer 137,+1-884-135-4545,customer.137.8@example.com,"438 Main St, Los Angeles, USA",Product 61
232,2020-01-06 18:09:44,1021,541,3,235.2357865,7463.501019,0.15,Online,High,WH-3,Overnight,Backorder,Neutral,FALSE,Damaged,Cash,TRUE,North,Canada,Customer 232,+1-340-590-5297,customer.232.56@sample.com,"409 Fourth St, Houston, USA",Product 20
6,2020-01-01 15:21:05,1049,553,3,209.6960852,5103.110953,0.05,Direct,Medium,WH-1,Express,Delivered,Satisfied,TRUE,Wrong Item,Wire Transfer,TRUE,West,USA,Customer 6,+1-395-183-6134,customer.6.28@sample.com,"825 Main St, Chicago, USA",Product 69
116,2020-01-07 12:32:26,1080,535,8,426.6705205,5350.517196,,Direct,Critical,WH-2,Regular,Cancelled,Satisfied,FALSE,Not Specified,Cash,TRUE,East,Canada,Customer 116,+1-942-543-7496,customer.116.38@demo.com,"932 Second St, New York, USA",Product 60
295,2020-01-06 17:43:47,1005,512,7,496.6949576,9359.271345,0.05,Online,High,WH-3,Express,Delivered,Neutral,FALSE,Late,PayPal,FALSE,West,Canada,Customer 295,+1-918-398-1751,customer.295.44@demo.com,"31 Fourth St, Houston, USA",Product 35
995,2020-01-05 1:04:52,1040,506,5,135.6668999,4551.747599,0.15,Direct,High,WH-1,Regular,Pending,Unsatisfied,FALSE,Damaged,Credit Card,TRUE,East,Canada,Customer 995,+1-346-459-5868,customer.995.63@sample.com,"527 Park Ave, New York, USA",Product 28
376,2020-01-01 1:43:47,1067,550,6,425.7284358,3785.157935,0.05,Partner,Low,WH-3,Overnight,Cancelled,Neutral,FALSE,,PayPal,TRUE,West,Mexico,Customer 376,+1-358-342-2119,customer.376.63@example.com,"770 Third St, Chicago, USA",Product 34
441,2020-01-03 1:30:49,1062,537,2,,2631.026309,0.1,Direct,Low,WH-2,Regular,Backorder,Satisfied,TRUE,Damaged,Cash,FALSE,North,Canada,Customer 441,+1-303-124-6672,customer.441.15@example.com,"144 Fourth St, Phoenix, USA",Product 14
470,2020-01-01 9:43:47,1087,501,8,150.9400372,4223.150348,0.1,Partner,Low,WH-2,Express,Backorder,Satisfied,FALSE,Wrong Item,Cash,TRUE,East,Mexico,Customer 470,+1-762-807-6012,customer.470.99@example.com,"878 Fourth St, Houston, USA",Product 79
13,2020-01-03 23:21:05,1059,505,6,45.43507288,1868.748467,0.05,Online,Critical,WH-2,2-Day,Cancelled,Neutral,TRUE,Not Specified,Credit Card,TRUE,East,Mexico,Customer 13,+1-169-417-1375,customer.13.62@sample.com,"588 Park Ave, Chicago, USA",Product 81
494,2020-01-03 21:37:18,1002,550,2,145.3963631,9889.999443,0.2,Partner,High,WH-3,Express,Cancelled,Satisfied,TRUE,Late,Credit Card,TRUE,South,USA,Customer 494,+1-867-655-9258,customer.494.92@example.com,"42 Third St, Chicago, USA",Product 4
326,2020-01-03 22:16:13,1099,551,4,381.8003643,6920.317788,0.1,Reseller,High,WH-1,Express,Delivered,Neutral,FALSE,Late,Credit Card,FALSE,South,USA,Customer 326,+1-633-501-4663,customer.326.26@example.com,"224 Third St, Houston, USA",Product 82
469,2020-01-05 6:55:08,1054,512,3,278.9407459,,0.05,Partner,Low,WH-2,Overnight,Backorder,Unsatisfied,FALSE,,Cash,TRUE,East,Mexico,Customer 469,+1-402-504-4859,customer.469.52@sample.com,"599 Second St, New York, USA",Product 94
552,2020-01-08 4:45:24,1078,532,3,,9324.165724,0.2,Direct,Critical,WH-2,Regular,Backorder,Unsatisfied,FALSE,Wrong Item,PayPal,FALSE,South,Canada,Customer 552,+1-975-340-5230,customer.552.74@sample.com,"410 Main St, Houston, USA",Product 96
708,2020-01-08 12:19:28,1029,514,8,319.3952714,9708.557217,,Direct,Critical,WH-2,2-Day,Cancelled,Satisfied,FALSE,Damaged,Wire Transfer,FALSE,East,Canada,Customer 708,+1-685-917-7013,customer.708.69@demo.com,"900 Third St, New York, USA",Product 53
415,2020-01-09 23:08:06,1047,514,2,367.2007202,9301.406081,0.1,Direct,Critical,WH-2,Overnight,Pending,Unsatisfied,TRUE,Not Specified,Wire Transfer,FALSE,West,Mexico,Customer 415,+1-567-800-1944,customer.415.29@sample.com,"208 Second St, New York, USA",Product 5
568,2020-01-07 3:14:36,1074,517,3,310.5129256,5980.371412,0.15,Direct,High,WH-1,Overnight,Cancelled,Neutral,FALSE,Damaged,Credit Card,TRUE,South,Mexico,Customer 568,+1-279-774-6833,customer.568.12@example.com,"203 Second St, Chicago, USA",Product 38
576,2020-01-01 11:14:36,1050,508,8,16.73532147,4362.610105,0.05,Online,Critical,WH-1,Regular,Cancelled,Satisfied,TRUE,Wrong Item,PayPal,FALSE,South,Canada,Customer 576,+1-349-545-8097,customer.576.61@demo.com,"910 Park Ave, Chicago, USA",Product 97
207,2020-01-06 21:24:19,1025,554,1,407.4506473,4322.859463,0.2,Reseller,High,WH-1,2-Day,Cancelled,Unsatisfied,FALSE,Not Specified,Credit Card,TRUE,North,Canada,Customer 207,+1-115-625-2359,customer.207.6@demo.com,"428 Third St, Chicago, USA",Product 18
596,2020-01-01 22:42:10,1088,533,1,371.5795227,3573.538919,0.05,Online,High,WH-3,Regular,Cancelled,Unsatisfied,FALSE,Damaged,Wire Transfer,TRUE,North,Mexico,Customer 596,+1-125-672-7654,customer.596.32@sample.com,"841 Third St, New York, USA",Product 82
171,2020-01-09 21:11:21,1079,525,3,180.5668407,7209.338544,0.05,Partner,Medium,WH-2,Overnight,Cancelled,Neutral,TRUE,Not Specified,Credit Card,FALSE,West,USA,Customer 171,+1-343-905-1037,customer.171.51@sample.com,"22 Second St, Los Angeles, USA",Product 88
944,2020-01-06 21:37:18,1092,553,7,300.4916884,,,Partner,Medium,WH-2,Regular,Delivered,Unsatisfied,FALSE,Not Specified,PayPal,FALSE,North,Canada,Customer 944,+1-194-865-9576,customer.944.64@sample.com,"670 Main St, Los Angeles, USA",Product 80
772,2020-01-02 22:42:10,1087,558,1,14.09820412,8813.769377,0.15,Reseller,Low,WH-1,Overnight,Cancelled,Unsatisfied,TRUE,Wrong Item,PayPal,FALSE,East,USA,Customer 772,+1-487-391-1832,customer.772.79@demo.com,"436 Park Ave, Los Angeles, USA",Product 37
11,2020-01-05 4:45:24,1089,560,2,406.0352529,6016.641303,0.1,Partner,Low,WH-3,Express,Delivered,Neutral,FALSE,Damaged,Wire Transfer,TRUE,North,USA,Customer 11,+1-791-562-1012,customer.11.14@demo.com,"361 Main St, Phoenix, USA",Product 96
465,2020-01-01 3:27:34,1046,505,1,453.9826596,3930.2099,0.15,Online,Critical,WH-2,Express,Backorder,Unsatisfied,FALSE,Damaged,PayPal,FALSE,West,Mexico,Customer 465,+1-102-384-5117,customer.465.37@sample.com,"182 Second St, Phoenix, USA",Product 74
563,2020-01-03 19:40:32,1029,543,3,136.7687047,3311.35428,0.15,Online,High,WH-3,Overnight,Pending,Satisfied,FALSE,Damaged,PayPal,TRUE,East,Canada,Customer 563,+1-359-230-1797,customer.563.59@sample.com,"327 Second St, Los Angeles, USA",Product 10
652,2020-01-01 20:06:29,1014,514,1,170.1038456,7437.367301,0.1,Reseller,Low,WH-2,2-Day,Cancelled,Neutral,FALSE,Not Specified,Cash,FALSE,North,Mexico,Customer 652,+1-540-211-9181,customer.652.52@demo.com,"760 Fourth St, Houston, USA",Product 96
206,2020-01-07 17:43:47,1084,522,7,82.0117277,4406.376144,,Direct,High,WH-1,Regular,Delivered,Satisfied,FALSE,Damaged,Cash,TRUE,West,Mexico,Customer 206,+1-173-874-9675,customer.206.24@sample.com,"582 Second St, New York, USA",Product 36
699,2020-01-07 1:43:47,1046,511,8,213.7298007,6918.797571,0.1,Partner,Medium,WH-3,Overnight,Pending,Satisfied,FALSE,Damaged,PayPal,FALSE,North,USA,Customer 699,+1-578-471-7407,customer.699.59@example.com,"89 Fourth St, Phoenix, USA",Product 61
19,2020-01-06 23:21:05,1099,531,3,399.3126168,3411.402946,0.2,Reseller,High,WH-1,Regular,Pending,Neutral,FALSE,Late,Credit Card,FALSE,North,Canada,Customer 19,+1-755-166-5016,customer.19.47@example.com,"847 Main St, Los Angeles, USA",Product 15
530,2020-01-09 6:55:08,1071,547,4,308.9036344,6926.59562,,Direct,High,WH-2,Express,Pending,Unsatisfied,FALSE,Wrong Item,PayPal,TRUE,North,Mexico,Customer 530,+1-923-333-9793,customer.530.58@example.com,"886 Main St, Los Angeles, USA",Product 42
350,2020-01-06 18:22:42,1042,559,4,349.8728482,5547.293174,0.15,Reseller,Low,WH-1,Overnight,Cancelled,Satisfied,FALSE,Not Specified,Cash,FALSE,East,Canada,Customer 350,+1-552-652-3732,customer.350.94@demo.com,"356 Main St, Phoenix, USA",Product 15
905,2020-01-05 13:37:18,1020,555,2,404.1628892,2218.473063,,Online,Critical,WH-1,Regular,Pending,Neutral,TRUE,,PayPal,FALSE,North,Mexico,Customer 905,+1-758-394-7097,customer.905.68@sample.com,"61 Second St, Phoenix, USA",Product 89
639,2020-01-09 16:00:00,1053,525,5,64.11161307,4325.685349,0.2,Direct,Medium,WH-3,2-Day,Pending,Unsatisfied,FALSE,,Cash,FALSE,North,Canada,Customer 639,+1-679-553-8148,customer.639.75@demo.com,"118 Fourth St, Los Angeles, USA",Product 52
396,2020-01-08 16:00:00,1086,554,5,296.0486625,2022.143209,0.1,Reseller,Medium,WH-3,Regular,Backorder,Neutral,FALSE,Wrong Item,PayPal,TRUE,East,USA,Customer 396,+1-172-249-6064,customer.396.30@example.com,"46 Main St, Los Angeles, USA",Product 25
463,2020-01-01 10:22:42,1023,541,9,290.1555317,1917.869963,0.2,Partner,Medium,WH-1,2-Day,Cancelled,Neutral,FALSE,Late,PayPal,TRUE,West,USA,Customer 463,+1-756-226-8082,customer.463.45@demo.com,"633 Third St, Los Angeles, USA",Product 78
617,2020-01-06 16:51:54,1019,513,3,414.1241863,9597.50064,0.05,Partner,Critical,WH-1,Express,Backorder,Satisfied,TRUE,Damaged,Wire Transfer,TRUE,North,Canada,Customer 617,+1-702-454-2196,customer.617.90@sample.com,"766 Fourth St, Chicago, USA",Product 45
366,2020-01-06 3:27:34,1017,558,8,120.8014123,3430.448674,0.1,Partner,High,WH-1,Express,Backorder,Satisfied,TRUE,Late,Wire Transfer,FALSE,West,Canada,Customer 366,+1-497-919-1285,customer.366.52@demo.com,"943 Fourth St, Phoenix, USA",Product 13
948,2020-01-01 2:22:42,1025,552,1,217.4342206,5856.98275,0.2,Online,Medium,WH-2,2-Day,Pending,Neutral,FALSE,,Cash,TRUE,East,USA,Customer 948,+1-588-325-6776,customer.948.34@example.com,"183 Park Ave, Phoenix, USA",Product 92
41,2020-01-01 12:32:26,1001,527,2,256.5111359,3933.335901,,Reseller,High,WH-1,2-Day,Delivered,Unsatisfied,TRUE,Not Specified,Wire Transfer,TRUE,North,Canada,Customer 41,+1-760-174-1740,customer.41.37@sample.com,"478 Third St, Los Angeles, USA",Product 62
49,2020-01-09 14:55:08,1034,524,9,413.0420492,9538.725844,,Online,Critical,WH-3,Overnight,Cancelled,Unsatisfied,TRUE,Damaged,Cash,TRUE,North,USA,Customer 49,+1-410-373-7360,customer.49.16@example.com,"186 Park Ave, New York, USA",Product 10
965,2020-01-03 20:06:29,1048,503,6,486.9574834,,0.05,Direct,Critical,WH-3,2-Day,Pending,Neutral,TRUE,Wrong Item,Cash,FALSE,North,Mexico,Customer 965,+1-368-725-6371,customer.965.71@example.com,"257 Fourth St, Los Angeles, USA",Product 34
220,2020-01-06 0:12:58,1006,518,2,13.84237948,7481.79555,,Online,Medium,WH-3,Overnight,Delivered,Satisfied,TRUE,Damaged,PayPal,TRUE,South,USA,Customer 220,+1-555-377-2621,customer.220.63@example.com,"810 Main St, Houston, USA",Product 5
957,2020-01-04 8:25:57,1011,541,8,106.3602566,,0.2,Partner,Medium,WH-2,Overnight,Backorder,Satisfied,TRUE,,Cash,TRUE,South,Mexico,Customer 957,+1-507-793-2169,customer.957.75@demo.com,"839 Park Ave, Los Angeles, USA",Product 28
713,2020-01-01 9:04:52,1036,546,3,175.231222,2038.268563,0.2,Partner,Medium,WH-1,Overnight,Delivered,Satisfied,FALSE,Late,Credit Card,FALSE,East,Canada,Customer 713,+1-178-854-1981,customer.713.7@example.com,"642 Second St, Los Angeles, USA",Product 15
17,2020-01-01 21:24:19,1033,557,6,47.66241689,1281.587081,,Online,Low,WH-1,2-Day,Cancelled,Neutral,TRUE,,Cash,TRUE,South,Mexico,Customer 17,+1-251-958-8446,customer.17.11@demo.com,"266 Second St, Houston, USA",Product 77
160,2020-01-01 6:55:08,1094,525,5,488.2467734,6945.749699,0.15,Reseller,Critical,WH-2,Regular,Delivered,Neutral,FALSE,Late,PayPal,TRUE,North,Mexico,Customer 160,+1-861-419-9775,customer.160.65@sample.com,"745 Fourth St, Chicago, USA",Product 78
925,2020-01-07 20:58:23,1061,540,5,233.0342759,1763.59309,0.05,Direct,Critical,WH-3,Express,Pending,Satisfied,FALSE,Damaged,Cash,TRUE,East,USA,Customer 925,+1-669-788-1244,customer.925.25@demo.com,"618 Second St, Chicago, USA",Product 76
109,2020-01-03 10:22:42,1053,526,9,,7809.764494,0.1,Direct,High,WH-3,Overnight,Backorder,Neutral,FALSE,Damaged,Cash,FALSE,West,Canada,Customer 109,+1-305-998-4999,customer.109.78@sample.com,"202 Park Ave, Chicago, USA",Product 97
31,2020-01-03 11:40:32,1023,502,4,167.5328936,,0.05,Online,Critical,WH-3,Regular,Delivered,Satisfied,FALSE,Not Specified,Credit Card,FALSE,South,USA,Customer 31,+1-922-748-5880,customer.31.69@demo.com,"107 Fourth St, Chicago, USA",Product 97
229,2020-01-08 4:19:28,1033,533,5,47.35721681,5693.60898,,Partner,Low,WH-3,2-Day,Backorder,Neutral,FALSE,Wrong Item,Credit Card,FALSE,South,USA,Customer 229,+1-359-291-6321,customer.229.43@example.com,"901 Fourth St, Houston, USA",Product 46
241,2020-01-03 12:58:23,1095,557,1,490.7843393,,0.1,Reseller,High,WH-2,Overnight,Backorder,Satisfied,FALSE,Damaged,PayPal,TRUE,North,Canada,Customer 241,+1-965-183-1191,customer.241.40@demo.com,"315 Third St, New York, USA",Product 56
391,2020-01-06 14:55:08,1097,539,2,48.44335,,0.2,Partner,Critical,WH-2,Express,Delivered,Neutral,TRUE,Wrong Item,Cash,FALSE,South,USA,Customer 391,+1-607-749-2904,customer.391.55@sample.com,"689 Third St, Houston, USA",Product 59
710,2020-01-04 17:56:45,1011,548,1,,,0.1,Online,High,WH-1,Overnight,Cancelled,Satisfied,TRUE,Late,Cash,FALSE,West,Mexico,Customer 710,+1-823-759-2101,customer.710.28@demo.com,"963 Second St, Los Angeles, USA",Product 33
716,2020-01-04 13:37:18,1099,547,4,111.0635358,4791.525022,,Partner,Medium,WH-2,Express,Delivered,Satisfied,TRUE,Damaged,PayPal,FALSE,South,Mexico,Customer 716,+1-474-829-7349,customer.716.14@sample.com,"207 Fourth St, Chicago, USA",Product 54
893,2020-01-05 2:22:42,1046,552,5,356.62453,1190.982004,,Reseller,High,WH-2,2-Day,Cancelled,Neutral,FALSE,Not Specified,Credit Card,TRUE,East,USA,Customer 893,+1-768-925-3326,customer.893.55@sample.com,"168 Park Ave, Houston, USA",Product 16
504,2020-01-08 3:01:37,1054,535,1,355.2316697,4561.121314,0.05,Online,Low,WH-3,Express,Pending,Neutral,FALSE,Damaged,PayPal,TRUE,East,Canada,Customer 504,+1-882-298-2501,customer.504.85@example.com,"3 Second St, Houston, USA",Product 25
575,2020-01-03 8:51:54,1032,527,1,371.9743439,9214.046632,,Reseller,Medium,WH-1,Regular,Cancelled,Unsatisfied,TRUE,Damaged,PayPal,TRUE,West,USA,Customer 575,+1-503-301-6495,customer.575.76@sample.com,"474 Main St, Houston, USA",Product 44
797,2020-01-07 14:42:10,1007,550,3,302.6060999,4140.545976,,Online,Critical,WH-3,Regular,Backorder,Unsatisfied,FALSE,Not Specified,PayPal,FALSE,South,Mexico,Customer 797,+1-127-522-1159,customer.797.17@example.com,"458 Fourth St, Phoenix, USA",Product 47
698,2020-01-07 4:58:23,1062,536,1,282.8704372,3647.846078,0.1,Direct,Medium,WH-1,Regular,Delivered,Neutral,TRUE,Late,Wire Transfer,TRUE,East,USA,Customer 698,+1-831-602-8909,customer.698.43@example.com,"978 Fourth St, Chicago, USA",Product 63
665,2020-01-03 6:42:10,1037,553,4,430.7944969,,0.1,Direct,Low,WH-2,2-Day,Delivered,Unsatisfied,FALSE,Late,Credit Card,TRUE,East,Canada,Customer 665,+1-409-697-2200,customer.665.4@sample.com,"416 Main St, Los Angeles, USA",Product 91
581,2020-01-02 18:09:44,1057,501,9,40.63788491,7129.411462,0.15,Partner,Critical,WH-3,Regular,Pending,Satisfied,TRUE,Damaged,Cash,TRUE,West,USA,Customer 581,+1-374-842-9277,customer.581.92@sample.com,"518 Second St, Phoenix, USA",Product 7
215,2020-01-03 4:19:28,1008,517,7,,2254.008345,0.1,Online,Low,WH-1,2-Day,Pending,Unsatisfied,FALSE,Wrong Item,PayPal,TRUE,East,Canada,Customer 215,+1-314-538-5523,customer.215.56@sample.com,"358 Park Ave, Houston, USA",Product 55
146,2020-01-07 1:43:47,1012,506,3,212.6849107,4179.563921,0.15,Direct,Critical,WH-1,Express,Cancelled,Unsatisfied,TRUE,Damaged,Wire Transfer,TRUE,West,USA,Customer 146,+1-912-429-6239,customer.146.50@example.com,"905 Main St, Houston, USA",Product 42
401,2020-01-05 6:03:15,1097,540,2,155.314357,1299.212791,0.2,Direct,Medium,WH-1,2-Day,Cancelled,Satisfied,TRUE,,Credit Card,TRUE,North,USA,Customer 401,+1-833-322-7936,customer.401.35@example.com,"104 Main St, Chicago, USA",Product 57
337,2020-01-05 14:16:13,1014,555,6,299.6538486,5791.884876,0.15,Partner,Critical,WH-3,2-Day,Backorder,Unsatisfied,TRUE,Wrong Item,Credit Card,FALSE,East,USA,Customer 337,+1-211-424-9126,customer.337.72@demo.com,"645 Park Ave, Phoenix, USA",Product 3
719,2020-01-03 17:04:52,1055,508,6,110.1150279,1593.888695,,Partner,Low,WH-2,Express,Backorder,Satisfied,FALSE,Wrong Item,Credit Card,FALSE,South,Mexico,Customer 719,+1-731-691-6161,customer.719.39@demo.com,"324 Third St, Houston, USA",Product 36
613,2020-01-04 12:45:24,1033,519,7,226.8473023,2917.57265,,Partner,Low,WH-1,Overnight,Backorder,Unsatisfied,TRUE,Wrong Item,Cash,TRUE,North,Canada,Customer 613,+1-862-497-7274,customer.613.80@example.com,"152 Second St, Houston, USA",Product 89
912,2020-01-02 4:45:24,1090,512,7,192.830083,8139.572867,,Direct,High,WH-2,Regular,Backorder,Unsatisfied,FALSE,Wrong Item,PayPal,TRUE,South,Canada,Customer 912,+1-770-809-1381,customer.912.88@demo.com,"466 Second St, New York, USA",Product 90
775,2020-01-08 4:19:28,1072,508,7,247.1547904,7359.62761,,Direct,High,WH-1,2-Day,Backorder,Satisfied,FALSE,Not Specified,Credit Card,FALSE,South,USA,Customer 775,+1-568-381-6283,customer.775.52@sample.com,"937 Second St, New York, USA",Product 35
694,2020-01-05 6:29:11,1017,553,8,124.7596518,3499.844937,0.2,Direct,Critical,WH-3,Overnight,Backorder,Neutral,FALSE,Not Specified,Wire Transfer,TRUE,West,Canada,Customer 694,+1-736-211-1592,customer.694.2@example.com,"57 Second St, New York, USA",Product 10
841,2020-01-03 1:30:49,1034,526,3,25.26305547,5951.725572,0.2,Online,Medium,WH-2,Regular,Delivered,Unsatisfied,TRUE,Late,Credit Card,TRUE,East,Mexico,Customer 841,+1-897-974-8347,customer.841.90@example.com,"14 Second St, Houston, USA",Product 49
676,2020-01-03 0:00:00,1037,536,3,10.97614626,5232.234464,,Reseller,Medium,WH-3,Regular,Backorder,Unsatisfied,TRUE,,PayPal,TRUE,North,Mexico,Customer 676,+1-113-880-6459,customer.676.57@demo.com,"272 Third St, Houston, USA",Product 63
452,2020-01-03 13:11:21,1072,511,7,,987.2915653,0.05,Reseller,Critical,WH-1,2-Day,Cancelled,Unsatisfied,FALSE,Not Specified,Credit Card,FALSE,East,Mexico,Customer 452,+1-669-756-3925,customer.452.30@example.com,"744 Fourth St, New York, USA",Product 82
557,2020-01-06 23:34:03,1038,547,2,14.07677169,2956.620116,,Reseller,High,WH-3,2-Day,Backorder,Unsatisfied,TRUE,Not Specified,Cash,TRUE,West,Mexico,Customer 557,+1-101-218-4262,customer.557.65@example.com,"849 Second St, Phoenix, USA",Product 16
953,2020-01-04 5:11:21,1079,523,4,332.932251,7482.739269,,Reseller,Low,WH-1,Overnight,Cancelled,Satisfied,FALSE,Wrong Item,Wire Transfer,TRUE,West,Canada,Customer 953,+1-358-751-6914,customer.953.74@demo.com,"163 Third St, New York, USA",Product 9
941,2020-01-06 2:09:44,1011,539,6,145.7361369,,0.1,Reseller,Low,WH-3,Express,Delivered,Unsatisfied,TRUE,Damaged,PayPal,FALSE,West,Mexico,Customer 941,+1-197-979-8649,customer.941.23@example.com,"335 Fourth St, New York, USA",Product 72
663,2020-01-06 12:06:29,1098,506,9,341.7009837,1526.423314,0.1,Partner,Critical,WH-1,2-Day,Pending,Satisfied,TRUE,Not Specified,Credit Card,TRUE,East,Mexico,Customer 663,+1-684-852-9103,customer.663.16@example.com,"856 Third St, Chicago, USA",Product 7
104,2020-01-09 14:55:08,1084,532,2,186.4247283,1967.675938,0.05,Partner,Medium,WH-2,Express,Backorder,Satisfied,TRUE,Not Specified,Cash,TRUE,East,USA,Customer 104,+1-585-531-6146,customer.104.18@example.com,"183 Third St, New York, USA",Product 11
921,2020-01-01 17:04:52,1049,545,5,321.6107601,9966.999934,0.15,Direct,High,WH-3,Regular,Delivered,Unsatisfied,TRUE,Not Specified,Cash,FALSE,West,Canada,Customer 921,+1-983-769-3106,customer.921.36@demo.com,"468 Second St, Chicago, USA",Product 61
542,2020-01-05 14:29:11,1029,542,9,297.9170768,7597.243538,0.15,Reseller,High,WH-1,Regular,Delivered,Unsatisfied,TRUE,Wrong Item,Cash,TRUE,East,Canada,Customer 542,+1-277-931-8735,customer.542.13@sample.com,"576 Third St, New York, USA",Product 94
950,2020-01-07 14:55:08,1076,514,5,307.3550082,7102.054634,0.2,Online,High,WH-1,Overnight,Delivered,Satisfied,TRUE,,Credit Card,TRUE,North,Mexico,Customer 950,+1-843-395-1413,customer.950.98@demo.com,"445 Third St, Los Angeles, USA",Product 42
678,2020-01-07 20:32:26,1076,543,6,368.876514,2896.963307,,Direct,Medium,WH-3,2-Day,Delivered,Unsatisfied,TRUE,Damaged,PayPal,TRUE,East,USA,Customer 678,+1-140-403-2161,customer.678.52@demo.com,"915 Park Ave, New York, USA",Product 89
368,2020-01-01 0:12:58,1066,520,4,158.931831,3589.506365,0.05,Reseller,Medium,WH-1,Overnight,Delivered,Satisfied,FALSE,Late,Wire Transfer,FALSE,East,USA,Customer 368,+1-468-754-2445,customer.368.61@sample.com,"121 Third St, Los Angeles, USA",Product 49
672,2020-01-08 12:45:24,1041,548,7,350.0352993,2720.537524,0.15,Online,Critical,WH-1,Express,Delivered,Satisfied,FALSE,Not Specified,PayPal,TRUE,South,Canada,Customer 672,+1-564-742-8874,customer.672.15@demo.com,"27 Main St, New York, USA",Product 54
145,2020-01-04 12:32:26,1005,520,8,70.94051551,9326.874814,0.05,Reseller,Critical,WH-2,Regular,Backorder,Satisfied,TRUE,Late,Wire Transfer,TRUE,East,Canada,Customer 145,+1-138-362-3737,customer.145.7@demo.com,"131 Main St, Phoenix, USA",Product 89
598,2020-01-06 22:16:13,1032,525,7,43.54477247,,,Partner,Medium,WH-3,Overnight,Delivered,Neutral,TRUE,Wrong Item,Credit Card,FALSE,West,Canada,Customer 598,+1-505-125-5075,customer.598.64@sample.com,"257 Fourth St, New York, USA",Product 35
439,2020-01-07 0:38:55,1090,502,6,,8407.453627,0.1,Online,High,WH-1,Overnight,Backorder,Neutral,TRUE,,Cash,FALSE,West,USA,Customer 439,+1-862-662-4356,customer.439.56@sample.com,"953 Park Ave, Chicago, USA",Product 57
535,2020-01-09 3:01:37,1087,538,4,473.8995272,4576.092508,,Direct,Medium,WH-3,2-Day,Backorder,Satisfied,TRUE,Late,Cash,FALSE,East,Canada,Customer 535,+1-758-718-1549,customer.535.89@demo.com,"644 Second St, New York, USA",Product 70
110,2020-01-05 2:22:42,1066,534,4,190.6665137,4279.724179,0.2,Reseller,Medium,WH-2,2-Day,Pending,Unsatisfied,TRUE,Damaged,Cash,FALSE,East,Mexico,Customer 110,+1-654-583-4408,customer.110.71@sample.com,"259 Fourth St, New York, USA",Product 94
113,2020-01-03 6:16:13,1075,529,1,386.108138,789.4050199,,Partner,High,WH-1,Overnight,Backorder,Satisfied,FALSE,Not Specified,Wire Transfer,TRUE,North,Mexico,Customer 113,+1-978-907-4857,customer.113.46@demo.com,"306 Park Ave, Houston, USA",Product 81
958,2020-01-01 1:30:49,1059,521,4,371.338782,4481.444993,0.2,Partner,Critical,WH-2,Regular,Backorder,Unsatisfied,FALSE,Not Specified,Cash,FALSE,East,USA,Customer 958,+1-661-529-9623,customer.958.95@example.com,"63 Park Ave, Los Angeles, USA",Product 88
